Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1747338188,3,,Aggregated,1.300000,0.000000,1100,1500,1800,2200,3000,3700,5100,5500,24000,24000,24000,351,0,1100.0,1640.5399573133905,44.92378,23860.60381,153.6951566951567
1747338189,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,357,0,1100.0,1631.6377036106444,44.92378,23860.60381,154.81792717086836
1747338190,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,357,0,1100.0,1631.6377036106444,44.92378,23860.60381,154.81792717086836
1747338191,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,357,0,1100.0,1631.6377036106444,44.92378,23860.60381,154.81792717086836
1747338192,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338193,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338194,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338195,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338196,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338197,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338198,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338199,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338200,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338201,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338202,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338203,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338204,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338205,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338206,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338207,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338208,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338209,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338210,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338211,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338212,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338213,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338214,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338215,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338216,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338217,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338218,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338219,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338220,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338221,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338222,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338223,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338224,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338225,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338226,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338227,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338228,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338229,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338230,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338231,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338232,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338233,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338234,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338235,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338236,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338237,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338238,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338239,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338240,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338241,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338242,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338243,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338244,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338245,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338246,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338247,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338248,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338249,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338250,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338251,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338252,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338253,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338254,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338255,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338256,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338257,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338258,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338259,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338260,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338261,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338262,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338263,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338264,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338265,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338266,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338267,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338268,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338269,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338271,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338272,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338273,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338274,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338275,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338276,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338277,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338278,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338279,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338280,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338281,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338282,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338283,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338284,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338285,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338286,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338287,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338288,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338289,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338290,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338291,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338292,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338293,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338294,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338295,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338296,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338297,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338298,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338299,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338300,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338301,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338302,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338303,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338304,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338305,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338306,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338307,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338308,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338309,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338310,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338311,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338312,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338313,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338314,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338315,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338316,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338317,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338318,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338319,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338320,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338321,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338322,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338323,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338324,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338325,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338326,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338327,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338328,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338329,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338330,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338331,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338332,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338333,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338334,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
1747338335,0,,Aggregated,1.700000,0.000000,1100,1500,1700,2200,3000,3700,5100,5500,24000,24000,24000,358,0,1100.0,1631.8120733659218,44.92378,23860.60381,154.51396648044692
